Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{EF0616A9-49E9-4760-B449-8E69A7B1BA32},54000,1995-04-19 00:00,S,N,F,PRESTON,SOUTH RIBBLE,LANCASHIRE,A,A
{11F1C1AC-F818-4CEA-BA8B-8E69AF11E832},47500,1995-06-30 00:00,S,N,F,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,A,A
{432E4B11-0A87-489D-A826-8E69B33D9298},21000,1995-09-29 00:00,T,N,F,HALIFAX,CALDERDALE,WEST YORKSHIRE,A,A
{E2DF1EBE-1B0D-420B-AF2A-8E69B6F301E1},46000,1995-02-28 00:00,S,N,F,HARPENDEN,ST ALBANS,HERTFORDSHIRE,A,A
{DFD45EDE-BED4-42BA-8EC2-8E69D89CFFEE},55000,1995-06-19 00:00,S,N,F,SOUTHAMPTON,FAREHAM,HAMPSHIRE,A,A
{A7896462-F34C-4EF5-80C8-8E69E60DF3A0},35000,1995-06-16 00:00,T,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{86DF4753-F818-430B-A712-8E69EE94E073},50000,1995-09-06 00:00,S,N,F,PORT TALBOT,PORT TALBOT,WEST GLAMORGAN,A,A
{E503CE25-3327-49E9-811F-83BC50569145},16250,1995-01-26 00:00,F,N,L,MARGATE,THANET,KENT,A,A
{AB3D21F3-3DD5-463C-B476-91FB6D8BBEEC},44000,1995-03-17 00:00,S,N,F,BRISTOL,NORTHAVON,AVON,A,A
{2CCAEDE9-69A7-438C-B401-91FB6DDCF191},50000,1995-06-01 00:00,D,N,F,BARTON-UPON-HUMBER,GLANFORD,HUMBERSIDE,A,A
{576476D6-7726-4E71-A89D-91FB6E97CB34},51000,1995-01-09 00:00,T,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{E70C8B73-37CF-4DFF-B006-91FB74151CBD},41500,1995-12-15 00:00,T,N,F,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{E9F31564-173D-40B5-9738-91FB74A95A42},28500,1995-03-03 00:00,F,N,L,MINEHEAD,WEST SOMERSET,SOMERSET,A,A
{50E1E403-3E58-4F0C-BAC5-91FB77CF66EF},39500,1995-10-12 00:00,T,Y,F,BROMYARD,MALVERN HILLS,WORCESTERSHIRE,A,A
{1453ADC3-6527-4874-B5D4-91FB7BDFBECE},122950,1995-10-17 00:00,F,Y,L,POOLE,POOLE,POOLE,A,A
{264249B6-6E6E-4B3D-9993-91FB87155C0B},44000,1995-09-29 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{6000405C-40FA-44F7-BDE5-91FB92BACE06},20250,1995-08-08 00:00,T,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{F01995AE-C512-4351-ACE7-91FB92FA2748},37500,1995-04-28 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{18EE7602-7AFC-40B2-9E73-8ACA696257DC},65000,1995-11-03 00:00,S,N,F,BUDLEIGH SALTERTON,EAST DEVON,DEVON,A,A
{DB2E1D27-DD46-466F-BF5C-8ACA731F250F},19000,1995-11-20 00:00,T,N,L,ACCRINGTON,HYNDBURN,LANCASHIRE,A,A
{FF6CB7DD-FE33-4260-8C39-873E57B96966},34500,1995-08-24 00:00,D,N,L,SOUTHAM,STRATFORD-ON-AVON,WARWICKSHIRE,A,A
{AAB21EBC-6C48-4077-9468-873E6F057C3D},150000,1995-05-10 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{6C637BF6-8A08-4976-B60D-873E7DB7A169},34500,1995-05-26 00:00,S,N,F,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{7CBACFBA-BCA7-4EB3-B7DA-8E69F21441F0},64000,1995-10-13 00:00,S,N,F,ILKLEY,BRADFORD,WEST YORKSHIRE,A,A
{C102DFAA-9487-44A5-BD9A-91FBAE056A41},55000,1995-05-11 00:00,F,N,L,BRISTOL,NORTHAVON,AVON,A,A
{0B7DC00D-24C9-4E6A-94B2-91FBCAF15921},116000,1995-09-08 00:00,S,N,F,WALTHAM ABBEY,EPPING FOREST,ESSEX,A,A
{40D9D03D-F7FA-419D-9044-91FBCDB0587D},76000,1995-03-16 00:00,T,Y,F,WELWYN GARDEN CITY,WELWYN HATFIELD,HERTFORDSHIRE,A,A
{C914FEB0-2A30-467E-9B1D-8ACA988CE364},75000,1995-08-31 00:00,T,N,F,BRAINTREE,BRAINTREE,ESSEX,A,A
{7362DB51-868C-4B15-90B4-8ACA9EA028B8},65000,1995-07-05 00:00,F,N,F,SIDMOUTH,EAST DEVON,DEVON,A,A
{C2F765BA-665A-488B-954A-8ACAADCADABE},105250,1995-04-21 00:00,D,Y,F,MANCHESTER,ROCHDALE,GREATER MANCHESTER,A,A
{A9E34D56-F489-4008-A205-8E6A2BCBDFA1},70500,1995-09-27 00:00,D,N,F,ASHFORD,ASHFORD,KENT,A,A
{89EE157B-92E3-421D-B407-8E6A35DEB85E},59999,1995-08-29 00:00,S,N,F,CARTERTON,WEST OXFORDSHIRE,OXFORDSHIRE,A,A
{09D1156E-5DE4-43FC-AAAE-8E6A51D12FE5},67000,1995-10-02 00:00,T,N,F,SIDCUP,BEXLEY,GREATER LONDON,A,A
{F6FFE584-D590-4A5E-A019-8E6A5E58E496},75300,1995-05-19 00:00,S,N,F,STAFFORD,STAFFORD,STAFFORDSHIRE,A,A
{F0EA5FE2-520A-4157-A30C-91FBE3CEA891},48000,1995-11-10 00:00,S,N,F,SANDOWN,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{D8FDBF6E-2585-4AC4-8F74-91FBEF4FCD63},56950,1995-10-20 00:00,S,Y,F,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,A
{05D64C9F-233A-447D-8A03-91FC00A82EF4},39000,1995-08-04 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{47553EE3-EA38-4F77-B226-91FC095FCCF1},40000,1995-03-31 00:00,T,N,F,TROWBRIDGE,WEST WILTSHIRE,WILTSHIRE,A,A
{35237C0F-6FCF-4415-B7B9-91FC12A3EC0A},92500,1995-12-15 00:00,T,Y,L,CHEADLE,STOCKPORT,GREATER MANCHESTER,A,A
{8613A604-4F1D-4487-9A88-8ACAE49C896E},43200,1995-09-29 00:00,S,N,F,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{C097F0AE-0130-4843-BCB1-8ACAFEBE8EF2},89950,1995-11-20 00:00,D,N,F,THORNTON-CLEVELEYS,WYRE,LANCASHIRE,A,A
{930F0DC5-7C31-452C-9205-8ACB031F9A8C},46500,1995-02-24 00:00,T,N,L,ACCRINGTON,HYNDBURN,LANCASHIRE,A,A
{5A8AA013-EED1-4B7E-8673-8ACB0405250F},65000,1995-08-04 00:00,D,N,F,BIGGLESWADE,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{A47CCE27-4AC8-48C9-855B-873F02F916B8},35000,1995-07-28 00:00,T,N,F,HAVERFORDWEST,PRESELI PEMBROKESHIRE,DYFED,A,A
{A1A2A89F-856D-4509-8F57-8E6A799FAC41},49750,1995-07-21 00:00,S,N,F,NORTHAMPTON,NORTHAMPTON,NORTHAMPTONSHIRE,A,A
{A40E3C2A-34C2-4BF9-ACA8-8E6A8286E8CD},69000,1995-12-18 00:00,S,N,F,DEVIZES,KENNET,WILTSHIRE,A,A
{00691A3D-4EC6-41D6-B926-1AB987950FDC},50000,1995-08-11 00:00,S,N,F,CLITHEROE,RIBBLE VALLEY,LANCASHIRE,A,A
{CF1B0206-4716-4EC1-931B-1AB9A255715D},43500,1995-08-27 00:00,D,N,F,HARLESTON,SOUTH NORFOLK,NORFOLK,A,A
{217BC73C-26F3-497A-B3B1-1AB9A7F46320},110000,1995-08-11 00:00,D,N,F,HAVERHILL,ST EDMUNDSBURY,SUFFOLK,A,A
{53217530-E661-481A-96B2-21D9012D3191},67500,1995-01-31 00:00,F,Y,L,TETBURY,COTSWOLD,GLOUCESTERSHIRE,A,A
{CC83DA8A-C31C-4B2B-9871-21D90449AA4E},82000,1995-04-18 00:00,S,N,F,MANCHESTER,SALFORD,GREATER MANCHESTER,A,A
{CC12FB95-EA66-4250-A1A1-21D9336528C2},28000,1995-04-28 00:00,T,N,F,BRISTOL,BRISTOL,AVON,A,A
{354A04A9-17B3-41BA-AA84-1E47BD1055B2},63000,1995-01-27 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{5542ADEA-C1C0-472E-A6C4-17222EC9ADE5},33000,1995-12-15 00:00,S,N,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{065D9D9B-5CA9-4BA9-A5D4-172233765998},70000,1995-04-07 00:00,S,N,F,SOLIHULL,SOLIHULL,WEST MIDLANDS,A,A
{30068446-CC17-45EA-A6CA-172238353328},9500,1995-01-31 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{65984A45-875B-4CB0-9F23-17223915A2B4},165000,1995-06-30 00:00,D,Y,F,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{D751C393-C0BD-40E9-B150-172248D5F3BA},41500,1995-04-11 00:00,T,Y,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{96D84533-5C0F-444D-B849-17224D84A022},85000,1995-12-21 00:00,D,N,F,HAYWARDS HEATH,MID SUSSEX,WEST SUSSEX,A,A
{634E92C3-FB55-4069-AFCD-256E37B4F778},100000,1995-01-27 00:00,S,N,F,LIPHOOK,CHICHESTER,WEST SUSSEX,A,A
{3584B8B9-F804-4471-821C-256E3D409788},63000,1995-01-11 00:00,S,N,F,ROMFORD,REDBRIDGE,GREATER LONDON,A,A
{CC4B1D93-DE3C-4B16-AF3A-1AB9C4DBFC8E},64950,1995-06-30 00:00,S,Y,F,SCARBOROUGH,SCARBOROUGH,NORTH YORKSHIRE,A,A
{49806CE6-B370-4ADF-B6B1-1AB9C646B998},63000,1995-06-23 00:00,S,N,F,LUTON,LUTON,LUTON,A,A
{3D218B32-91AE-41F7-8E17-1AB9D5269EB5},36000,1995-11-15 00:00,S,N,F,SLOUGH,SLOUGH,SLOUGH,A,A
{3CCABA5E-E036-40D1-A9F3-1AB9E64D1905},122500,1995-09-01 00:00,D,N,F,COVENTRY,SOLIHULL,WEST MIDLANDS,A,A
{9C60268A-DD79-4942-958B-21D944280FAF},21500,1995-12-01 00:00,T,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{EC4FA781-CE6D-4F23-A7BA-21D95219C488},60000,1995-04-28 00:00,F,N,L,RUISLIP,HILLINGDON,GREATER LONDON,A,A
{06128F94-6122-4A7A-8FDA-1E47CEB1A07C},59000,1995-08-31 00:00,S,N,F,ALTRINCHAM,TRAFFORD,GREATER MANCHESTER,A,A
{BEB4B076-843F-4F90-A225-1E47D257C712},44000,1995-04-28 00:00,T,N,L,MANCHESTER,BURY,GREATER MANCHESTER,A,A
{53FC14F0-5391-4AC2-BF2A-1E47FBDCFC11},25750,1995-05-24 00:00,F,N,L,EXETER,EXETER,DEVON,A,A
{42E12F36-EBEE-4000-8207-1722787B11E3},50500,1995-12-18 00:00,S,N,F,NORWICH,BROADLAND,NORFOLK,A,A
{200EC963-058D-417E-B0DE-1722A83365A1},600000,1995-06-27 00:00,D,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{1BA982A3-1732-44B7-A5E7-256E6C7B1681},55500,1995-10-27 00:00,F,N,L,BRACKNELL,BRACKNELL FOREST,BRACKNELL FOREST,A,A
{C607F4BF-7D98-422E-A9AF-256E92E69802},8500,1995-02-13 00:00,T,N,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{E2CBFA22-4022-4CD7-A91F-256E9E285F6C},31000,1995-06-30 00:00,T,N,F,WORKSOP,BASSETLAW,NOTTINGHAMSHIRE,A,A
{8C223940-5225-4304-8E3A-1AB9FFF4D8BB},49950,1995-04-28 00:00,S,N,F,BEVERLEY,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{A49673FC-079C-49AE-ACEF-1ABA2EE70D0A},39950,1995-03-30 00:00,T,Y,L,RYTON,GATESHEAD,TYNE AND WEAR,A,A
{13402CAC-4B98-4D24-B281-1ABA311AB573},39000,1995-09-15 00:00,S,N,F,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,A,A
{5FDBA619-81F2-449F-BC57-21D9832780C0},84995,1995-11-17 00:00,S,Y,F,READING,WOKINGHAM,WOKINGHAM,A,A
{ABEB51F3-6168-4470-BCA3-21D99F02D4DC},18500,1995-03-31 00:00,F,N,L,MANCHESTER,BURY,GREATER MANCHESTER,A,A
{B7623551-493F-403F-AB31-1E48112B5B79},135000,1995-02-01 00:00,D,N,F,NORTHWICH,VALE ROYAL,CHESHIRE,A,A
{6A4CD83F-3948-4153-B268-1E4814EABD24},54950,1995-09-01 00:00,D,N,F,PETERBOROUGH,SOUTH KESTEVEN,LINCOLNSHIRE,A,A
{CAB53173-F235-444A-A2D2-1E48159AA7F3},197500,1995-07-31 00:00,S,N,F,HORSHAM,HORSHAM,WEST SUSSEX,A,A
{5C346B30-C092-4E4D-811D-1E4820C788F9},52000,1995-02-28 00:00,S,N,F,NEWMARKET,FOREST HEATH,SUFFOLK,A,A
{6631BA41-41A2-43BD-ABAF-1E482BA895AF},53000,1995-07-18 00:00,S,N,F,NORWICH,NORWICH,NORFOLK,A,A
{4A0EB6A4-4A68-42B5-BF90-1722B2D288AE},75000,1995-02-01 00:00,T,Y,F,LONDON,TOWER HAMLETS,GREATER LONDON,A,A
{9F51F6FC-5521-4611-805F-1722BA10AC4E},117000,1995-08-04 00:00,D,N,F,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A
{D910F2B2-8E56-4FB7-9632-1722DD6E056F},54995,1995-10-06 00:00,D,Y,F,WELLINGBOROUGH,WELLINGBOROUGH,NORTHAMPTONSHIRE,A,A
{52D4F9AF-9B0E-4F9F-AAF7-256EC4471508},84950,1995-12-20 00:00,D,Y,F,BRIDLINGTON,EAST YORKSHIRE,HUMBERSIDE,A,A
{C4AB397A-B762-43B9-8D55-256ED630B676},65000,1995-12-01 00:00,T,N,F,CAMBERLEY,SURREY HEATH,SURREY,A,A
{077A36D5-77D2-4100-9155-256EDF88B796},40000,1995-06-30 00:00,T,N,L,MANCHESTER,ROCHDALE,GREATER MANCHESTER,A,A
{FC9BCA77-3932-4A29-B125-1ABA36E42065},46000,1995-07-21 00:00,S,N,F,BRISTOL,NORTHAVON,AVON,A,A
{E027CD9C-E3D1-4303-906A-1ABA4515A0D9},54000,1995-01-13 00:00,S,N,L,TIPTON,DUDLEY,WEST MIDLANDS,A,A
{196B1E7D-7832-49DB-A2A7-1ABA65189D3B},43000,1995-06-07 00:00,S,N,L,GRIMSBY,GREAT GRIMSBY,HUMBERSIDE,A,A
{64447746-40BF-42E4-BAD5-21D9C1B08F1E},24800,1995-09-29 00:00,T,N,L,NOTTINGHAM,RUSHCLIFFE,NOTTINGHAMSHIRE,A,A
{D30DC02D-BFA6-4420-9467-21D9C345A3D9},30000,1995-08-18 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{4806341F-6BA6-4ACD-B68B-21D9C3E85255},98000,1995-10-30 00:00,T,N,F,WATLINGTON,SOUTH OXFORDSHIRE,OXFORDSHIRE,A,A
{9FED92F2-B7FF-4D2A-BAAA-21D9C5C4414B},126995,1995-10-20 00:00,D,Y,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{B685EB42-AB9A-403A-BB66-21D9F622AD62},75500,1995-01-13 00:00,T,N,F,CROYDON,SUTTON,GREATER LONDON,A,A
{D8C20190-9F47-4D4F-9BE9-1E484E6BA3B2},33500,1995-08-18 00:00,F,N,L,LITTLEHAMPTON,ARUN,WEST SUSSEX,A,A
{ECF02C8F-10BF-4FF7-90E9-1722ECE29769},16000,1995-01-27 00:00,T,N,F,STOKE-ON-TRENT,STAFFORDSHIRE MOORLANDS,STAFFORDSHIRE,A,A
{1BCE93F1-90A6-4072-B045-1722FEE39002},175000,1995-04-25 00:00,T,N,F,LONDON,ISLINGTON,GREATER LONDON,A,A
{B1B171BF-E57B-4D17-9947-172302746A1C},89000,1995-05-12 00:00,T,N,F,EXETER,EXETER,DEVON,A,A
{B280BF99-336A-41D9-BAAA-17230A0F50BA},28500,1995-11-13 00:00,S,N,F,LINCOLN,LINCOLN,LINCOLNSHIRE,A,A
{CE8029D2-896D-4FFF-84FD-1723141BA7C5},55500,1995-07-21 00:00,S,N,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{1C2C3BE1-EAC6-433B-B1E3-17231C73AC6C},55000,1995-12-01 00:00,T,N,F,LONDON,WALTHAM FOREST,GREATER LONDON,A,A
{37399B5B-12A2-4D75-AA0D-256EF44B48F2},34000,1995-05-31 00:00,T,N,F,CAMBERLEY,HART,HAMPSHIRE,A,A
{B2CB260E-820E-4275-B0EB-256F04874D66},136500,1995-12-22 00:00,D,Y,F,LEICESTER,BLABY,LEICESTERSHIRE,A,A
{425509A4-DC56-4E67-B0F0-256F06A0A632},120000,1995-01-20 00:00,D,N,F,BROUGH,BOOTHFERRY,HUMBERSIDE,A,A
{21F106AA-65A4-4FC2-B733-256F097C039C},49950,1995-06-30 00:00,T,N,F,CROOK,WEAR VALLEY,DURHAM,A,A
{40DA1FC5-A7F3-49B8-BF1B-1ABA6F88AA9F},67500,1995-12-05 00:00,T,N,F,THATCHAM,NEWBURY,BERKSHIRE,A,A
{F8056490-1AC9-46AB-93F0-1E48949B676E},45000,1995-01-13 00:00,S,N,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{B03E45DB-6693-4541-B7C1-1E48ABEE2C48},44000,1995-06-06 00:00,T,N,F,BRIXHAM,TORBAY,TORBAY,A,A
{73B61BFB-CDCF-4E5B-A10A-1E48BF45FB06},52000,1995-05-10 00:00,T,N,F,SOUTHALL,EALING,GREATER LONDON,A,A
{EB3AC067-A1F9-4D02-9A0C-172336194C41},11000,1995-12-19 00:00,S,N,F,HARROGATE,HARROGATE,NORTH YORKSHIRE,A,A
{66A66A07-B53F-44BC-8A2B-172337143E18},55000,1995-03-03 00:00,S,N,F,NORTHAMPTON,DAVENTRY,NORTHAMPTONSHIRE,A,A
{6700E12C-1BDF-4E05-9ACC-172345FADAFB},120000,1995-11-17 00:00,F,N,L,LONDON,CAMDEN,GREATER LONDON,A,A
{589F7502-B4DA-4EA2-82C7-17234E5801FB},39950,1995-07-28 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{8AC0B385-DF13-48A3-9E90-256F298B356B},30500,1995-11-30 00:00,T,N,F,PRESTON,PRESTON,LANCASHIRE,A,A
{BF725DE8-F48A-48A1-AC58-256F4C48553C},39000,1995-01-30 00:00,T,N,F,TORQUAY,TORBAY,TORBAY,A,A
{63D03642-25CB-4907-B09B-256F5E319314},55000,1995-07-26 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{24639BB1-96F4-4326-AC83-1ABAB4AE5925},40950,1995-10-24 00:00,S,N,F,GRIMSBY,GREAT GRIMSBY,HUMBERSIDE,A,A
{7CF93338-B434-4BA5-AC2D-1ABABE091256},20250,1995-12-21 00:00,F,N,L,ELLESMERE PORT,ELLESMERE PORT AND NESTON,CHESHIRE,A,A
{C22FB663-A897-4601-9003-1ABAC9758B4E},37000,1995-02-27 00:00,T,N,F,PORT TALBOT,PORT TALBOT,WEST GLAMORGAN,A,A
{C5EC58F4-A66C-4F81-A598-1ABADFB38C9C},75000,1995-11-03 00:00,D,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{2C6C83C2-08E9-49C4-BEE6-21DA52C7F914},82500,1995-07-25 00:00,D,N,F,SOUTHPORT,SEFTON,MERSEYSIDE,A,A
{858A1B58-8D10-44FC-8B2B-21DA816EE38A},39000,1995-10-27 00:00,D,N,L,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{B14C04F4-1AB5-48A8-A5CA-1E48DC285D6B},58250,1995-01-27 00:00,S,N,F,TEMPLECOMBE,SOUTH SOMERSET,SOMERSET,A,A
{99F83F7B-DAA4-47FE-9AF4-1E48F001581B},23000,1995-09-28 00:00,T,N,F,CRAMLINGTON,BLYTH VALLEY,NORTHUMBERLAND,A,A
{6F90DE4A-7C6A-49D2-8E8D-172379252032},37000,1995-07-28 00:00,S,N,F,CHOPPINGTON,WANSBECK,NORTHUMBERLAND,A,A
{7FBA854D-3504-4099-8FEE-1723888868FE},26000,1995-09-07 00:00,S,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{1DD15074-BFF6-4D3D-BFF4-1723901C06DD},86500,1995-10-31 00:00,S,N,F,HUNTINGDON,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{F61F2787-0677-4AF6-BF80-256F6FC75537},66000,1995-07-28 00:00,D,Y,F,LINCOLN,LINCOLN,LINCOLNSHIRE,A,A
{369A7663-860B-4E07-93DD-256F91A2FB86},78000,1995-03-24 00:00,D,N,F,MALVERN,MALVERN HILLS,WORCESTERSHIRE,A,A
{13BC04DA-5896-4789-828C-1ABB02D729A8},38000,1995-03-03 00:00,T,N,F,TENBY,SOUTH PEMBROKESHIRE,DYFED,A,A
{04614EFF-5361-4F77-8A67-1ABB29F9D114},56000,1995-08-24 00:00,S,N,F,BLACKPOOL,BLACKPOOL,BLACKPOOL,A,A
{66EA659C-F37B-4382-B01A-21DABFFB8F0C},30000,1995-12-01 00:00,T,N,F,BLACKPOOL,BLACKPOOL,BLACKPOOL,A,A
{93DBF20E-1D3B-4BA6-9098-1E49157AF323},42000,1995-09-29 00:00,F,N,L,BEDFORD,NORTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{48F831F1-1864-4DAE-8E06-1E491A8893F1},62500,1995-02-22 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{398883D9-D767-4134-BC69-1E493FC82ABE},70000,1995-01-20 00:00,S,N,F,EGHAM,RUNNYMEDE,SURREY,A,A
{AEC51E95-3A55-4F30-A4AC-1E49409BBA6F},33000,1995-12-15 00:00,F,Y,L,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{671C9A67-9CD4-46E5-ABFB-1E494B1D828F},57950,1995-12-08 00:00,S,Y,F,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,A,A
{CA2BE65D-124D-499E-9A5E-1723ACD4D904},60000,1995-04-21 00:00,D,Y,F,COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{CA01F64F-B468-470F-8C10-51987B01A097},66000,1995-01-20 00:00,S,N,F,GREAT MISSENDEN,CHILTERN,BUCKINGHAMSHIRE,A,A
{A56DDF78-4981-4276-860A-5C54ADD3C5A1},33000,1995-05-02 00:00,T,N,F,SOUTH OCKENDON,THURROCK,THURROCK,A,A
{7B485443-2ADE-41AE-B442-5C54B24280DF},47200,1995-06-28 00:00,S,N,L,GRIMSBY,GREAT GRIMSBY,HUMBERSIDE,A,A
{51DB70C4-94F4-450E-9292-5C54B3ED7612},75500,1995-06-22 00:00,S,N,F,REDHILL,REIGATE AND BANSTEAD,SURREY,A,A
{6D507029-EC9E-4BB6-B7D2-554D134EB075},48000,1995-05-01 00:00,S,N,F,PRESTON,WEST LANCASHIRE,LANCASHIRE,A,A
{CD55872C-AEF6-4607-BEE7-554D261B63D1},86500,1995-03-20 00:00,D,N,F,LEIGH-ON-SEA,SOUTHEND-ON-SEA,SOUTHEND-ON-SEA,A,A
{C6817480-C919-48B8-B3BC-554D34FA0425},85950,1995-07-28 00:00,S,N,F,READING,READING,READING,A,A
{E3A247B5-6B87-46AD-9746-58BF93FCCED6},16500,1995-04-07 00:00,T,N,L,HOUGHTON LE SPRING,SUNDERLAND,TYNE AND WEAR,A,A
{46D9736D-DE42-4E2D-94A5-4E1679EB0053},31500,1995-11-10 00:00,S,N,L,TORQUAY,TORBAY,TORBAY,A,A
{EEB36F21-C2D2-4D24-80E8-4E168BFC73B1},72000,1995-11-13 00:00,S,N,F,MANCHESTER,SALFORD,GREATER MANCHESTER,A,A
{CBA16219-9D23-4C63-9791-4E1692251586},35000,1995-03-08 00:00,S,N,F,HOLYHEAD,YNYS MON-ISLE OF ANGLESEY,GWYNEDD,A,A
{30B0C32A-CEA1-42FB-A024-4E169B1DBBFC},64500,1995-05-12 00:00,F,Y,L,LONDON,MERTON,GREATER LONDON,A,A
{64BF13FA-02EA-4B0B-A221-5198830E258D},52995,1995-07-07 00:00,T,Y,F,BLACKWOOD,ISLWYN,GWENT,A,A
{04B3BFA2-B821-4DD0-993C-519885BE6C4A},47000,1995-07-26 00:00,S,N,F,SHEERNESS,SWALE,KENT,A,A
{53D1937B-6490-4343-AC40-5198ACAE4831},123525,1995-07-18 00:00,F,N,L,OXFORD,OXFORD,OXFORDSHIRE,A,A
{B0F6857E-0FDD-4E24-A331-554D3E557AB2},22500,1995-11-10 00:00,S,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{6977367C-9F2D-4677-8DC8-554D456F2E60},55870,1995-07-07 00:00,T,N,F,HARROW,HARROW,GREATER LONDON,A,A
{945A9DA8-BA20-4F57-B23A-554D53374AE1},38200,1995-12-08 00:00,T,N,F,MACCLESFIELD,MACCLESFIELD,CHESHIRE,A,A
{B18D1835-44DE-4105-8606-554D66039EA9},46000,1995-12-07 00:00,T,N,F,BEDFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{935A5F8C-9011-4DA8-ACC7-554D6B65B08C},30000,1995-04-28 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{B20420FE-8867-4F0C-9A35-58BFCC5D0C12},79800,1995-09-29 00:00,T,N,F,HORNCHURCH,HAVERING,GREATER LONDON,A,A
{154E1035-83E3-4DA6-9D83-58BFD9AC2AEE},92000,1995-08-25 00:00,D,N,F,BRIGHTON,BRIGHTON,EAST SUSSEX,A,A
{A965C3FC-1E7A-4CB7-B8BF-58C008C6F6A7},16000,1995-04-30 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{D4323855-DABA-41E9-99D2-5C54DDED9952},60000,1995-02-20 00:00,S,N,F,WATFORD,WATFORD,HERTFORDSHIRE,A,A
{55D5C6A3-86E9-4D77-A255-5C54FE70E28A},19000,1995-09-22 00:00,T,N,F,SEAHAM,EASINGTON,DURHAM,A,A
{AA61CF1C-EF9C-4A7E-916D-554D93D722DF},76000,1995-01-09 00:00,D,N,F,DERBY,SOUTH DERBYSHIRE,DERBYSHIRE,A,A
{5771E477-3FCC-4A45-A748-554D978ECA00},49995,1995-12-07 00:00,S,Y,F,HAVERHILL,ST EDMUNDSBURY,SUFFOLK,A,A
{5F670918-47BC-4AFC-B980-554D980CC1FE},52000,1995-01-19 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{B6D96FDB-685A-4D0E-A06C-58C0203DB510},39950,1995-04-07 00:00,T,N,F,NEWARK,NEWARK AND SHERWOOD,NOTTINGHAMSHIRE,A,A
{2E43D816-950F-476B-BA30-58C02DD29C3E},69500,1995-12-15 00:00,S,N,F,BINGLEY,BRADFORD,WEST YORKSHIRE,A,A
